,retailer,retailer_id,invoice_date,region,state,city,product,price_per_unit,units_sold,total_sales,operating_profit,operating_margin,sales_method
1335,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Street Footwear,65.0,550,357500.0,89375.0,0.25,Outlet
1336,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,70.0,550,385000.0,77000.0,0.2,Outlet
1337,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Street Footwear,65.0,375,243750.0,60938.0,0.25,Outlet
1338,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,65.0,325,211250.0,52813.0,0.25,Outlet
1339,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Men's Apparel,75.0,350,262500.0,39375.0,0.15,Outlet
1340,Walmart,1128299,9/11/2021,West,Hawaii,Honolulu,Women's Apparel,60.0,375,225000.0,90000.0,0.4,Outlet
1341,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,55.0,475,261250.0,65313.0,0.25,Outlet
1342,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,65.0,475,308750.0,61750.0,0.2,Outlet
1343,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,60.0,300,180000.0,45000.0,0.25,Outlet
1344,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,55.0,275,151250.0,37813.0,0.25,Outlet
1345,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Men's Apparel,65.0,250,162500.0,24375.0,0.15,Outlet
1346,Walmart,1128299,10/10/2021,West,Hawaii,Honolulu,Women's Apparel,70.0,300,210000.0,84000.0,0.4,Outlet
1347,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Street Footwear,55.0,525,288750.0,72188.0,0.25,Outlet
1348,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,60.0,600,360000.0,72000.0,0.2,Outlet
1349,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Street Footwear,55.0,425,233750.0,58438.0,0.25,Outlet
1350,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,65.0,400,260000.0,65000.0,0.25,Outlet
1351,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Men's Apparel,85.0,375,318750.0,47813.0,0.15,Outlet
1352,Walmart,1128299,11/10/2021,West,Hawaii,Honolulu,Women's Apparel,90.0,500,450000.0,180000.0,0.4,Outlet
1353,Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Street Footwear,75.0,700,525000.0,131250.0,0.25,Outlet
1354,Walmart,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,85.0,700,595000.0,119000.0,0.2,Outlet
1355,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Street Footwear,80.0,500,400000.0,100000.0,0.25,Outlet
1356,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,80.0,500,400000.0,100000.0,0.25,Outlet
1357,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Men's Apparel,90.0,425,382500.0,57375.0,0.15,Outlet
1358,Sports Direct,1128299,12/9/2021,West,Hawaii,Honolulu,Women's Apparel,95.0,525,498750.0,199500.0,0.4,Outlet
1359,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,40.0,425,170000.0,51000.0,0.3,Outlet
1360,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,50.0,425,212500.0,53125.0,0.25,Outlet
1361,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,50.0,425,212500.0,63750.0,0.3,Outlet
1362,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Athletic Footwear,50.0,275,137500.0,41250.0,0.3,Outlet
1363,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Men's Apparel,55.0,225,123750.0,24750.0,0.2,Outlet
1364,Sports Direct,1128299,1/17/2021,West,Hawaii,Honolulu,Women's Apparel,50.0,475,237500.0,106875.0,0.45,Outlet
1365,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Street Footwear,40.0,525,210000.0,63000.0,0.3,Outlet
1366,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Men's Athletic Footwear,50.0,425,212500.0,53125.0,0.25,Outlet
1367,Sports Direct,1128299,2/17/2021,West,Hawaii,Honolulu,Women's Street Footwear,50.0,425,212500.0,63750.0,0.3,Outlet
1368,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,50.0,275,137500.0,41250.0,0.3,Outlet
1369,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Men's Apparel,55.0,200,110000.0,22000.0,0.2,Outlet
1370,Sports Direct,1128299,2/17/2021,Southeast,Florida,Orlando,Women's Apparel,50.0,400,200000.0,90000.0,0.45,Outlet
1371,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,50.0,550,275000.0,82500.0,0.3,Outlet
1372,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,400,240000.0,60000.0,0.25,Outlet
1373,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,65.0,425,276250.0,82875.0,0.3,Outlet
1374,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,325,195000.0,58500.0,0.3,Outlet
1375,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Men's Apparel,65.0,175,113750.0,22750.0,0.2,Outlet
1376,Sports Direct,1128299,3/16/2021,Southeast,Florida,Orlando,Women's Apparel,60.0,375,225000.0,101250.0,0.45,Outlet
1377,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,65.0,550,357500.0,107250.0,0.3,Outlet
1378,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,70.0,350,245000.0,61250.0,0.25,Outlet
1379,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,70.0,400,280000.0,84000.0,0.3,Outlet
1380,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,55.0,300,165000.0,49500.0,0.3,Outlet
1381,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Men's Apparel,60.0,200,120000.0,24000.0,0.2,Outlet
1382,Walmart,1128299,4/17/2021,Southeast,Florida,Orlando,Women's Apparel,75.0,375,281250.0,126563.0,0.45,Outlet
1383,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,60.0,575,345000.0,103500.0,0.3,Outlet
1384,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65.0,425,276250.0,69063.0,0.25,Outlet
1385,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,65.0,425,276250.0,82875.0,0.3,Outlet
1386,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,325,195000.0,58500.0,0.3,Outlet
1387,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Men's Apparel,55.0,225,123750.0,24750.0,0.2,Outlet
1388,Walmart,1128299,5/18/2021,Southeast,Florida,Orlando,Women's Apparel,70.0,575,402500.0,181125.0,0.45,Outlet
1389,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,65.0,825,536250.0,160875.0,0.3,Outlet
1390,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,70.0,700,490000.0,122500.0,0.25,In-store
1391,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,85.0,700,595000.0,178500.0,0.3,In-store
1392,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,85.0,575,488750.0,146625.0,0.3,In-store
1393,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Men's Apparel,95.0,450,427500.0,85500.0,0.2,In-store
1394,Walmart,1128299,6/17/2021,Southeast,Florida,Orlando,Women's Apparel,110.0,750,825000.0,371250.0,0.45,In-store
1395,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,90.0,900,810000.0,243000.0,0.3,In-store
1396,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,95.0,750,712500.0,178125.0,0.25,In-store
1397,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,95.0,700,665000.0,199500.0,0.3,In-store
1398,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,90.0,600,540000.0,162000.0,0.3,In-store
1399,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Men's Apparel,95.0,650,617500.0,123500.0,0.2,In-store
1400,Walmart,1128299,7/16/2021,Southeast,Florida,Orlando,Women's Apparel,110.0,650,715000.0,321750.0,0.45,In-store
1401,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,95.0,850,807500.0,242250.0,0.3,In-store
1402,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,85.0,825,701250.0,175313.0,0.25,In-store
1403,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,80.0,700,560000.0,168000.0,0.3,In-store
1404,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,80.0,475,380000.0,114000.0,0.3,In-store
1405,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Men's Apparel,80.0,475,380000.0,76000.0,0.2,In-store
1406,Walmart,1128299,8/17/2021,Southeast,Florida,Orlando,Women's Apparel,85.0,300,255000.0,114750.0,0.45,In-store
1407,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Street Footwear,60.0,500,300000.0,90000.0,0.3,In-store
1408,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65.0,500,325000.0,81250.0,0.25,In-store
1409,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Street Footwear,60.0,300,180000.0,54000.0,0.3,In-store
1410,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,250,150000.0,45000.0,0.3,In-store
1411,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Men's Apparel,70.0,275,192500.0,38500.0,0.2,In-store
1412,Walmart,1128299,9/18/2021,Southeast,Florida,Orlando,Women's Apparel,55.0,300,165000.0,74250.0,0.45,In-store
1413,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,50.0,400,200000.0,60000.0,0.3,In-store
1414,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,65.0,575,373750.0,93438.0,0.25,In-store
1415,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,60.0,400,240000.0,72000.0,0.3,In-store
1416,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,55.0,375,206250.0,61875.0,0.3,In-store
1417,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Men's Apparel,65.0,350,227500.0,45500.0,0.2,In-store
1418,Walmart,1128299,10/17/2021,Southeast,Florida,Orlando,Women's Apparel,70.0,400,280000.0,126000.0,0.45,In-store
1419,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Street Footwear,55.0,625,343750.0,103125.0,0.3,In-store
1420,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,700,420000.0,105000.0,0.25,In-store
1421,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Street Footwear,55.0,525,288750.0,86625.0,0.3,In-store
1422,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,65.0,500,325000.0,97500.0,0.3,In-store
1423,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Men's Apparel,85.0,475,403750.0,80750.0,0.2,In-store
1424,Walmart,1128299,11/17/2021,Southeast,Florida,Orlando,Women's Apparel,90.0,600,540000.0,243000.0,0.45,In-store
1425,Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Street Footwear,75.0,800,600000.0,180000.0,0.3,In-store
1426,Walmart,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,85.0,800,680000.0,170000.0,0.25,In-store
1427,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Street Footwear,80.0,600,480000.0,144000.0,0.3,In-store
1428,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,80.0,600,480000.0,144000.0,0.3,In-store
1429,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Men's Apparel,90.0,525,472500.0,94500.0,0.2,In-store
1430,West Gear,1128299,12/16/2021,Southeast,Florida,Orlando,Women's Apparel,95.0,625,593750.0,267188.0,0.45,In-store
1431,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Street Footwear,45.0,850,382500.0,172125.0,0.45,In-store
1432,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,45.0,650,292500.0,102375.0,0.35,In-store
1433,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Street Footwear,35.0,650,227500.0,56875.0,0.25,In-store
1434,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Athletic Footwear,40.0,500,200000.0,60000.0,0.3,In-store
1435,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Men's Apparel,55.0,550,302500.0,105875.0,0.35,In-store
1436,West Gear,1185732,1/12/2021,Southeast,Florida,Orlando,Women's Apparel,45.0,650,292500.0,146250.0,0.5,In-store
1437,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Street Footwear,45.0,900,405000.0,182250.0,0.45,In-store
1438,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Men's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,In-store
1439,West Gear,1185732,2/10/2021,Southeast,Florida,Orlando,Women's Street Footwear,35.0,600,210000.0,52500.0,0.25,In-store
1440,West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,40.0,475,190000.0,57000.0,0.3,In-store
1441,West Gear,1185732,2/10/2021,Northeast,New York,Albany,Men's Apparel,55.0,550,302500.0,105875.0,0.35,In-store
1442,West Gear,1185732,2/10/2021,Northeast,New York,Albany,Women's Apparel,45.0,650,292500.0,146250.0,0.5,In-store
1443,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Street Footwear,45.0,870,391500.0,176175.0,0.45,In-store
1444,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,In-store
1445,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Street Footwear,35.0,575,201250.0,50313.0,0.25,In-store
1446,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,40.0,425,170000.0,51000.0,0.3,In-store
1447,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Men's Apparel,55.0,475,261250.0,91438.0,0.35,In-store
1448,West Gear,1185732,3/8/2021,Northeast,New York,Albany,Women's Apparel,45.0,575,258750.0,129375.0,0.5,In-store
1449,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Street Footwear,45.0,825,371250.0,167063.0,0.45,In-store
1450,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,45.0,525,236250.0,82688.0,0.35,In-store
1451,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Street Footwear,35.0,525,183750.0,45938.0,0.25,In-store
1452,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,40.0,450,180000.0,54000.0,0.3,In-store
1453,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Men's Apparel,55.0,475,261250.0,91438.0,0.35,In-store
1454,West Gear,1185732,4/9/2021,Northeast,New York,Albany,Women's Apparel,45.0,600,270000.0,135000.0,0.5,In-store
1455,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Street Footwear,55.0,870,478500.0,215325.0,0.45,In-store
1456,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,55.0,575,316250.0,110688.0,0.35,In-store
1457,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Street Footwear,50.0,550,275000.0,68750.0,0.25,In-store
1458,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,50.0,500,250000.0,75000.0,0.3,In-store
1459,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Men's Apparel,60.0,525,315000.0,110250.0,0.35,In-store
1460,West Gear,1185732,5/8/2021,Northeast,New York,Albany,Women's Apparel,65.0,625,406250.0,203125.0,0.5,In-store
1461,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Street Footwear,60.0,875,525000.0,236250.0,0.45,In-store
1462,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,55.0,625,343750.0,120313.0,0.35,In-store
1463,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Street Footwear,50.0,600,300000.0,75000.0,0.25,In-store
1464,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,50.0,575,287500.0,86250.0,0.3,In-store
1465,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Men's Apparel,65.0,575,373750.0,130813.0,0.35,In-store
1466,West Gear,1185732,6/10/2021,Northeast,New York,Albany,Women's Apparel,70.0,725,507500.0,253750.0,0.5,In-store
1467,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Street Footwear,65.0,950,617500.0,277875.0,0.45,In-store
1468,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,60.0,700,420000.0,147000.0,0.35,In-store
1469,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Street Footwear,55.0,625,343750.0,85938.0,0.25,In-store
1470,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,55.0,575,316250.0,94875.0,0.3,In-store
1471,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Men's Apparel,65.0,600,390000.0,136500.0,0.35,In-store
1472,West Gear,1185732,7/8/2021,Northeast,New York,Albany,Women's Apparel,70.0,775,542500.0,271250.0,0.5,In-store
1473,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Street Footwear,65.0,925,601250.0,270563.0,0.45,In-store
1474,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,60.0,700,420000.0,147000.0,0.35,In-store
1475,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Street Footwear,55.0,625,343750.0,85938.0,0.25,In-store
1476,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,45.0,575,258750.0,77625.0,0.3,In-store
1477,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Men's Apparel,55.0,550,302500.0,105875.0,0.35,In-store
1478,West Gear,1185732,8/9/2021,Northeast,New York,Albany,Women's Apparel,60.0,725,435000.0,217500.0,0.5,In-store
1479,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Street Footwear,55.0,850,467500.0,210375.0,0.45,In-store
1480,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,50.0,650,325000.0,113750.0,0.35,In-store
1481,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Street Footwear,45.0,550,247500.0,61875.0,0.25,In-store
1482,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,45.0,525,236250.0,70875.0,0.3,In-store
1483,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Men's Apparel,55.0,525,288750.0,101063.0,0.35,In-store
1484,West Gear,1185732,9/8/2021,Northeast,New York,Albany,Women's Apparel,60.0,625,375000.0,187500.0,0.5,In-store
1485,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Street Footwear,60.0,800,480000.0,216000.0,0.45,In-store
1486,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Athletic Footwear,50.0,625,312500.0,109375.0,0.35,In-store
1487,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Street Footwear,50.0,525,262500.0,65625.0,0.25,In-store
1488,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Athletic Footwear,50.0,500,250000.0,75000.0,0.3,In-store
1489,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Men's Apparel,60.0,500,300000.0,105000.0,0.35,In-store
1490,West Gear,1185732,10/10/2021,Northeast,New York,Albany,Women's Apparel,65.0,625,406250.0,203125.0,0.5,In-store
1491,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Street Footwear,60.0,775,465000.0,209250.0,0.45,In-store
1492,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Athletic Footwear,50.0,600,300000.0,105000.0,0.35,In-store
1493,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Women's Street Footwear,50.0,545,272500.0,68125.0,0.25,In-store
1494,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Women's Athletic Footwear,50.0,575,287500.0,86250.0,0.3,In-store
1495,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Men's Apparel,65.0,550,357500.0,125125.0,0.35,In-store
1496,West Gear,1185732,11/9/2021,Northeast,New York,Albany,Women's Apparel,70.0,650,455000.0,227500.0,0.5,In-store
1497,West Gear,1185732,12/8/2021,Northeast,New York,Albany,Men's Street Footwear,65.0,875,568750.0,255938.0,0.45,In-store
1498,West Gear,1185732,12/8/2021,Northeast,New York,Albany,Men's Athletic Footwear,55.0,675,371250.0,129938.0,0.35,In-store
1499,Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Women's Street Footwear,55.0,625,343750.0,85938.0,0.25,In-store
1500,Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Women's Athletic Footwear,55.0,575,316250.0,94875.0,0.3,In-store
1501,Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Men's Apparel,65.0,575,373750.0,130813.0,0.35,In-store
1502,Kohl's,1185732,12/8/2021,Northeast,New York,Albany,Women's Apparel,70.0,675,472500.0,236250.0,0.5,In-store
1503,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Men's Street Footwear,40.0,800,320000.0,160000.0,0.5,In-store
1504,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Men's Athletic Footwear,40.0,600,240000.0,72000.0,0.3,In-store
1505,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Women's Street Footwear,30.0,600,180000.0,63000.0,0.35,In-store
1506,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Women's Athletic Footwear,35.0,450,157500.0,55125.0,0.35,In-store
1507,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Men's Apparel,50.0,500,250000.0,75000.0,0.3,In-store
1508,Kohl's,1185732,1/14/2021,Northeast,New York,Albany,Women's Apparel,40.0,600,240000.0,60000.0,0.25,In-store
1509,Kohl's,1185732,2/12/2021,Northeast,New York,Albany,Men's Street Footwear,40.0,850,340000.0,170000.0,0.5,In-store
1510,Kohl's,1185732,2/12/2021,Northeast,New York,Albany,Men's Athletic Footwear,40.0,500,200000.0,60000.0,0.3,In-store
1511,Kohl's,1185732,2/12/2021,Northeast,New York,Albany,Women's Street Footwear,30.0,550,165000.0,57750.0,0.35,In-store
1512,Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,35.0,425,148750.0,52063.0,0.35,In-store
1513,Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,Men's Apparel,50.0,500,250000.0,75000.0,0.3,In-store
1514,Kohl's,1185732,2/12/2021,West,Wyoming,Cheyenne,Women's Apparel,40.0,600,240000.0,60000.0,0.25,In-store
1515,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Men's Street Footwear,40.0,820,328000.0,164000.0,0.5,In-store
1516,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Men's Athletic Footwear,40.0,525,210000.0,63000.0,0.3,In-store
1517,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Women's Street Footwear,30.0,550,165000.0,57750.0,0.35,In-store
1518,Kohl's,1185732,3/10/2021,West,Wyoming,Cheyenne,Women's Athletic Footwear,35.0,400,140000.0,49000.0,0.35,In-store
